order_id,order_date,product_id,quantity,unit_price,customer_id
1834,2021-09-26,29,4,827.93,36
1835,2022-05-24,61,10,613.85,86
1836,2023-02-15,48,1,111.17,92
1837,2021-05-12,60,9,934.85,50
1838,2022-10-15,27,10,783.98,37
1839,2021-06-09,19,2,580.69,54
1840,2022-04-12,45,5,555.08,28
1841,2021-09-16,2,10,179.28,89
1842,2023-03-28,63,9,343.23,70
1843,2023-08-18,8,8,931.29,14
1844,2021-11-02,85,10,649.06,17
1845,2021-10-12,18,2,977.85,84
1846,2022-02-07,6,3,227.16,3
1847,2023-02-02,40,6,638.91,29
1848,2023-06-23,72,9,212.72,65
1849,2023-10-22,42,4,987.28,48
1850,2023-05-20,78,10,745.0,42
1851,2023-06-28,84,2,181.28,63
1852,2023-08-15,73,6,764.08,49
1853,2023-12-27,13,8,562.4,47
1854,2021-10-19,76,1,765.02,98
1855,2021-02-27,3,6,269.67,12
1856,2023-10-25,71,4,727.25,4
1857,2021-12-20,64,9,317.41,59
1858,2021-02-21,85,6,686.22,78
1859,2021-09-28,23,2,155.49,74
1860,2021-04-07,95,4,866.2,48
1861,2022-11-05,66,1,252.67,78
1862,2022-06-17,20,7,691.38,62
1863,2021-05-10,1,5,678.98,92
1864,2023-01-30,65,1,429.0,56
1865,2021-10-20,25,4,244.11,92
1866,2023-08-18,95,8,889.11,23
1867,2021-10-15,17,10,249.24,23
1868,2021-09-05,40,8,770.16,95
1869,2021-01-15,74,8,487.17,15
1870,2023-03-14,1,1,84.52,95
1871,2021-10-26,16,2,415.71,26
1872,2022-10-13,71,1,606.05,49
1873,2023-12-15,79,3,986.5,57
1874,2022-11-04,60,2,265.61,4
1875,2023-12-15,65,10,598.28,92
1876,2021-04-04,68,8,388.02,54
1877,2021-07-03,59,10,120.22,22
1878,2022-06-12,27,5,322.88,52
1879,2021-02-21,36,10,733.41,52
1880,2022-09-26,76,3,691.16,74
1881,2021-12-30,72,5,839.88,12
1882,2021-03-04,81,8,826.35,69
1883,2022-01-23,20,1,632.02,20
1884,2023-09-19,73,2,257.92,14
1885,2021-12-15,86,6,404.1,97
1886,2022-11-22,39,5,936.88,62
1887,2022-09-15,39,7,86.75,46
1888,2022-07-10,63,4,241.03,14
1889,2022-01-10,98,7,39.88,12
1890,2023-02-27,35,2,865.51,10
1891,2023-08-15,59,3,616.95,30
1892,2023-12-05,39,10,597.68,94
1893,2023-04-29,78,2,24.94,42
1894,2023-10-30,41,7,486.59,36
1895,2021-11-16,15,9,371.79,43
1896,2022-03-26,42,2,408.13,32
1897,2023-12-02,7,3,651.48,1
1898,2022-06-06,78,3,485.65,42
1899,2023-07-28,17,1,317.03,60
1900,2022-09-29,13,1,109.32,96
1901,2022-07-24,45,3,706.93,47
1902,2022-11-29,83,6,86.79,84
1903,2022-11-04,90,3,771.96,80
1904,2023-02-14,31,9,253.0,39
1905,2023-04-23,20,9,423.04,57
1906,2023-12-08,89,4,396.72,1
1907,2021-12-19,42,8,753.77,88
1908,2021-03-21,4,4,523.67,85
1909,2021-12-18,67,3,830.25,23
1910,2023-03-14,25,7,198.89,37
1911,2022-01-17,63,1,735.87,81
1912,2022-11-19,35,9,963.54,71
1913,2023-10-03,84,6,174.57,17
1914,2022-12-29,61,4,781.92,48
1915,2021-12-24,98,9,877.05,74
1916,2023-08-03,76,6,773.21,65
1917,2022-07-21,46,9,876.84,65
1918,2023-12-01,29,7,17.22,25
1919,2021-07-19,58,7,505.86,64
1920,2023-03-26,91,10,144.55,45
1921,2021-06-09,34,2,582.75,57
1922,2022-10-17,99,9,512.46,61
1923,2023-04-04,12,4,98.93,79
1924,2023-04-21,39,4,125.8,61
1925,2021-10-22,3,6,350.74,20
1926,2022-07-20,25,10,382.96,45
1927,2023-01-22,62,9,919.99,44
1928,2021-08-18,33,1,974.67,5
1929,2021-02-13,96,8,708.14,49
1930,2023-07-25,19,4,414.93,53
1931,2023-11-10,93,10,794.7,66
1932,2023-08-23,38,8,214.27,33
1933,2022-01-09,89,6,628.82,35
1934,2022-01-08,69,7,749.04,78
1935,2021-12-17,2,9,53.43,29
1936,2023-07-20,45,3,373.01,91
1937,2023-12-25,68,7,146.11,19
1938,2022-08-17,62,7,168.42,68
1939,2023-11-24,93,9,796.65,85
1940,2021-01-08,77,7,700.84,70
1941,2021-08-21,96,9,301.88,85
1942,2021-08-02,44,5,765.27,32
1943,2022-06-14,21,8,890.25,90
1944,2022-07-20,52,3,795.02,84
1945,2022-08-28,2,10,153.66,95
1946,2021-02-22,35,3,229.62,53
1947,2021-12-12,89,9,827.03,67
1948,2022-11-10,38,3,357.04,78
1949,2022-07-07,79,4,545.38,78
1950,2022-04-06,35,2,509.71,25
1951,2021-09-03,85,10,397.86,25
1952,2023-06-21,9,1,292.66,64
1953,2021-07-06,19,6,354.75,37
1954,2023-03-26,96,10,406.25,86
1955,2022-11-11,89,4,580.59,37
1956,2022-06-02,12,9,932.23,9
1957,2023-09-19,42,9,616.79,46
1958,2021-05-01,77,1,585.68,91
1959,2021-06-24,50,10,904.23,62
1960,2021-02-11,34,5,447.17,95
1961,2023-07-27,60,5,903.33,83
1962,2021-02-23,82,9,43.77,50
1963,2022-05-18,12,8,467.22,22
1964,2021-04-16,43,1,627.24,81
1965,2023-12-12,31,7,612.83,79
1966,2021-07-04,68,6,287.65,55
1967,2021-02-19,50,1,500.64,37
1968,2023-08-13,86,2,386.29,36
1969,2023-05-10,12,8,617.19,78
1970,2023-06-13,6,4,563.95,52
1971,2023-11-09,19,8,505.13,91
1972,2021-08-01,83,4,203.38,96
1973,2023-12-26,100,5,850.31,37
1974,2022-04-15,1,5,858.53,91
1975,2023-12-30,72,3,211.06,33
1976,2023-07-23,85,2,986.71,2
1977,2023-11-28,35,8,685.57,25
1978,2022-04-08,43,3,252.53,90
1979,2021-06-17,35,2,163.36,54
1980,2022-06-11,67,3,176.34,3
1981,2023-05-01,54,6,615.38,77
1982,2021-09-19,51,9,30.31,78
1983,2023-03-14,9,1,626.33,54
1984,2023-06-16,75,5,693.95,77
1985,2022-03-29,54,9,377.81,17
1986,2021-05-02,9,1,343.82,36
1987,2022-06-26,55,6,21.22,38
1988,2021-09-16,27,6,720.86,40
1989,2022-12-27,24,5,647.17,65
1990,2021-11-30,85,7,263.53,84
1991,2023-02-06,65,1,74.15,12
1992,2021-01-28,37,3,390.86,64
1993,2022-09-01,35,6,741.72,63
1994,2023-09-11,36,10,919.27,72
1995,2022-01-13,35,3,990.56,65
1996,2022-07-30,92,4,852.99,32
1997,2021-07-21,26,10,592.23,64
1998,2022-03-17,68,5,578.92,78
1999,2022-09-14,97,4,301.19,81
2000,2023-01-17,16,1,445.94,43
2001,2023-09-27,66,2,553.78,44
2002,2021-01-25,34,3,221.94,43
2003,2021-07-19,38,1,955.2,97
2004,2021-12-03,83,10,194.6,95
2005,2021-05-15,71,5,253.12,34
2006,2021-07-31,74,2,393.15,34
2007,2022-01-21,47,4,369.46,37
2008,2021-04-01,6,9,761.32,87
2009,2023-07-26,76,9,298.79,73
2010,2021-04-12,39,1,370.88,18
2011,2023-06-13,97,1,229.91,35
2012,2022-04-04,69,10,301.89,31
2013,2023-06-06,45,8,540.67,37
2014,2023-02-01,68,1,949.42,80
2015,2023-07-27,6,10,870.79,2
2016,2023-08-25,90,10,280.87,82
2017,2022-06-06,49,9,439.71,5
2018,2022-05-31,78,3,158.2,65
2019,2023-05-02,49,8,963.33,84
2020,2022-02-07,83,8,593.8,65
2021,2021-11-30,34,10,400.17,4
2022,2021-07-09,24,2,943.58,40
2023,2023-12-10,14,10,265.95,34
2024,2022-05-05,19,1,926.32,76
2025,2022-08-06,15,5,896.34,11
2026,2022-04-30,92,4,636.73,11
2027,2022-08-22,43,7,464.69,37
2028,2021-09-16,33,10,943.18,25
2029,2023-07-15,78,8,210.54,49
2030,2023-07-11,36,9,590.89,8
2031,2022-02-23,74,10,752.54,78
2032,2022-10-12,67,4,937.36,74
2033,2023-12-12,75,3,903.54,83
2034,2022-12-03,68,4,83.88,34
2035,2021-10-07,42,8,671.42,27
2036,2023-07-21,55,10,591.84,74
2037,2021-02-02,12,7,503.3,32
2038,2021-12-25,68,3,326.9,92
2039,2023-12-22,48,2,698.52,87
2040,2023-08-27,33,6,205.17,13
2041,2022-05-26,86,8,740.82,91
2042,2023-12-06,63,8,471.2,22
2043,2023-06-03,68,8,442.25,82
2044,2021-09-24,42,3,250.84,90
2045,2022-06-18,69,2,759.36,22
2046,2023-12-29,2,2,833.83,94
2047,2021-05-01,36,8,658.31,43
2048,2022-06-29,22,1,810.92,96
2049,2022-06-13,81,6,350.32,5
2050,2021-01-01,83,3,699.65,26
2051,2022-03-19,26,7,997.3,86
2052,2022-02-19,2,7,818.65,40
2053,2022-10-06,32,9,76.44,77
2054,2022-12-26,80,1,97.18,71
2055,2023-02-02,18,3,349.26,18
2056,2021-02-21,46,10,833.66,93
2057,2021-05-12,45,2,671.61,16
2058,2022-11-27,81,10,69.68,16
2059,2023-10-06,87,10,159.76,87
2060,2023-06-16,43,7,442.91,4
2061,2023-11-28,14,3,828.14,42
2062,2022-03-20,85,1,530.16,55
2063,2022-09-23,1,5,246.39,11
2064,2021-12-14,48,4,983.88,35
2065,2021-12-25,34,10,359.07,44
2066,2022-11-03,79,3,902.34,11
2067,2021-03-04,90,5,340.27,35
2068,2021-10-09,83,2,41.28,96
2069,2022-08-02,3,5,654.52,35
2070,2023-06-04,8,10,413.42,16
2071,2023-09-18,56,6,975.82,50
2072,2023-03-20,69,7,466.74,87
2073,2022-04-14,11,7,416.12,67
2074,2021-08-06,62,7,310.27,42
2075,2023-05-31,22,6,150.13,26
2076,2021-09-16,31,1,71.88,27
2077,2023-06-26,48,7,28.27,56
2078,2021-12-18,58,1,804.17,90
2079,2021-01-12,56,2,585.59,40
2080,2021-05-02,90,6,272.31,93
2081,2021-11-29,6,9,760.89,67
2082,2022-06-05,13,3,116.9,6
2083,2021-03-29,28,8,239.74,21
2084,2021-10-02,82,6,400.06,95
2085,2021-12-29,23,5,231.95,91
2086,2022-08-18,52,3,22.69,24
2087,2022-06-05,45,6,168.61,22
2088,2021-02-28,50,1,710.59,58
2089,2022-05-08,10,10,879.23,90
2090,2021-01-18,37,7,834.66,78
2091,2023-03-10,11,10,891.98,7
2092,2022-04-17,28,2,845.93,76
2093,2023-10-26,48,10,887.83,25
2094,2021-06-16,31,2,470.6,3
2095,2021-08-25,88,4,38.0,97
2096,2021-10-15,83,5,466.34,32
2097,2021-03-25,47,7,621.17,8
2098,2021-09-21,52,9,617.42,20
2099,2021-12-21,24,9,916.02,6
2100,2022-01-05,86,4,71.18,38
2101,2021-07-30,20,4,365.65,54
2102,2023-03-23,13,3,983.48,76
2103,2023-12-15,18,6,139.23,50
2104,2021-09-02,18,6,485.62,37
2105,2023-11-24,33,8,220.24,27
2106,2022-05-13,50,1,472.38,82
2107,2022-03-16,18,6,502.9,78
2108,2021-03-18,91,3,234.92,69
2109,2023-02-12,9,2,624.05,56
2110,2022-09-02,30,6,228.2,10
2111,2022-07-07,100,1,779.76,78
2112,2021-08-18,10,7,535.68,76
2113,2021-12-16,70,10,615.73,78
2114,2022-06-11,25,4,620.32,13
2115,2021-08-18,44,4,582.81,97
2116,2022-01-06,82,6,674.48,5
2117,2022-08-01,34,7,870.5,20
2118,2022-04-15,58,5,706.8,95
2119,2021-04-11,45,4,423.03,11
2120,2021-07-08,70,3,499.5,67
2121,2021-11-16,90,2,781.89,65
2122,2021-06-19,43,2,729.83,86
2123,2021-03-31,86,4,74.21,53
2124,2022-12-31,41,8,702.8,23
2125,2021-04-16,39,5,890.3,44
2126,2023-04-01,46,2,197.52,18
2127,2023-08-20,77,8,692.38,26
2128,2021-08-27,43,5,975.64,49
2129,2021-07-01,41,2,481.37,28
2130,2022-12-24,8,10,590.79,64
2131,2023-02-17,48,8,548.28,86
2132,2023-01-19,30,9,29.34,9
2133,2023-06-11,9,6,994.11,45
2134,2023-11-06,22,6,102.68,55
2135,2021-10-27,33,4,10.34,73
2136,2022-06-18,15,7,294.14,60
2137,2022-05-12,63,7,128.32,80
2138,2022-09-13,68,2,690.15,12
2139,2021-04-01,90,2,52.08,68
2140,2021-09-18,18,2,994.08,15
2141,2021-06-12,81,7,650.66,81
2142,2023-02-24,85,6,638.9,62
2143,2023-10-13,65,3,490.96,11
2144,2023-11-01,31,9,921.66,70
2145,2023-08-06,70,4,219.56,73
2146,2021-05-06,69,6,827.92,32
2147,2021-11-06,59,6,966.8,67
2148,2021-10-22,56,7,415.14,39
2149,2022-11-17,42,1,956.29,20
2150,2023-04-14,55,6,813.46,87
2151,2022-10-24,65,5,996.02,74
2152,2023-11-22,34,4,406.5,82
2153,2021-01-18,57,9,236.42,41
2154,2023-08-31,25,7,50.18,79
2155,2023-04-05,77,5,73.88,62
2156,2021-01-25,32,7,996.24,51
2157,2022-10-24,64,5,246.69,29
2158,2021-06-30,93,9,924.39,41
2159,2021-11-28,60,5,436.26,80
2160,2022-08-12,61,6,567.1,89
2161,2023-01-17,33,9,463.2,25
2162,2021-10-26,48,2,484.41,13
2163,2022-11-27,68,9,294.27,16
2164,2022-02-16,69,9,213.14,100
2165,2022-11-27,13,8,507.39,26
2166,2022-04-24,79,6,811.39,3
2167,2023-04-22,85,9,870.89,82
2168,2023-05-19,36,9,444.54,22
2169,2023-11-04,46,4,632.45,53
2170,2023-06-03,21,9,110.14,63
2171,2021-12-29,15,2,171.8,83
2172,2021-12-18,97,4,27.45,11
2173,2023-12-14,39,6,482.27,50
2174,2021-07-25,68,5,45.35,92
2175,2022-09-16,82,3,140.24,80
2176,2022-08-13,22,4,671.04,7
2177,2022-08-09,76,3,161.34,40
2178,2021-10-28,1,9,752.69,81
2179,2021-02-24,85,1,748.31,21
2180,2021-08-06,36,5,80.94,48
2181,2022-03-11,82,2,291.29,48
2182,2021-06-23,60,6,485.85,94
2183,2022-03-27,16,4,650.98,84
2184,2023-07-14,36,4,839.76,97
2185,2022-03-21,79,5,381.51,6
2186,2023-08-04,15,6,170.58,70
2187,2022-08-11,60,3,18.92,16
2188,2021-09-15,40,9,639.54,19
2189,2022-10-28,57,1,721.68,33
2190,2021-03-16,58,6,582.84,90
2191,2021-06-16,36,8,907.89,85
2192,2021-12-24,12,5,620.81,57
2193,2023-06-06,60,10,985.89,24
2194,2023-05-10,47,2,581.35,37
2195,2023-06-12,61,7,501.45,31
2196,2022-01-20,64,5,244.6,42
2197,2021-04-28,39,7,788.57,50
2198,2023-06-28,42,8,245.91,80
2199,2021-09-29,11,5,992.3,63
2200,2021-07-27,67,7,175.63,42
2201,2023-10-09,23,6,725.83,42
2202,2022-08-21,21,7,611.46,80
2203,2022-03-05,59,6,524.38,59
2204,2022-11-23,16,6,795.68,77
2205,2023-05-12,29,8,896.21,38
2206,2021-04-21,11,6,614.17,75
2207,2021-02-26,11,4,393.73,59
2208,2022-08-07,32,4,456.05,57
2209,2022-01-13,97,8,641.33,5
2210,2022-03-15,58,2,608.07,44
2211,2023-11-17,28,9,869.7,24
2212,2021-02-11,46,8,981.15,44
2213,2021-12-21,62,8,533.53,49
2214,2022-06-06,12,8,511.6,42
2215,2021-12-05,54,1,469.48,12
2216,2022-05-10,44,1,297.59,7
2217,2021-07-08,12,10,251.25,26
2218,2022-11-28,8,5,577.48,13
2219,2022-11-25,31,9,173.91,39
2220,2023-07-31,9,8,567.73,18
2221,2022-02-03,93,2,850.58,99
2222,2021-04-19,68,9,333.5,83
2223,2022-07-06,76,4,623.86,41
2224,2022-05-16,25,1,42.62,96
2225,2023-07-05,79,10,811.14,49
2226,2023-03-15,27,6,462.44,19
2227,2021-08-27,22,3,254.04,44
2228,2021-02-19,28,8,628.13,26
2229,2023-01-15,95,5,236.67,33
2230,2022-08-20,39,8,908.25,76
2231,2021-10-05,67,1,36.29,11
2232,2023-02-01,100,8,413.95,35
2233,2022-02-28,82,3,47.49,17
2234,2021-02-01,81,5,56.37,45
2235,2023-05-28,59,3,426.22,46
2236,2021-04-10,26,8,678.53,40
2237,2022-06-25,89,10,805.75,73
2238,2022-06-11,77,3,230.41,7
2239,2023-10-13,13,8,997.92,31
2240,2021-09-11,1,3,563.98,15
2241,2023-04-20,45,9,816.1,18
2242,2023-06-29,82,2,604.3,11
2243,2023-02-03,95,1,968.59,18
2244,2022-06-23,31,5,70.55,41
2245,2022-04-09,75,9,177.61,47
2246,2022-09-10,2,8,196.49,94
2247,2022-04-26,38,10,163.2,45
2248,2022-08-23,43,2,239.72,47
2249,2023-02-15,99,10,575.08,96
2250,2023-11-06,14,3,111.72,38
2251,2022-12-13,47,2,519.91,25
2252,2023-11-12,59,6,739.66,25
2253,2023-07-24,3,5,906.01,34
2254,2021-12-27,70,1,406.99,25
2255,2021-02-19,95,4,897.43,23
2256,2022-03-22,5,1,71.43,38
2257,2022-03-26,30,7,484.39,46
2258,2023-12-17,79,2,487.86,7
2259,2021-10-21,61,4,536.5,67
2260,2021-05-29,52,4,914.16,7
2261,2021-01-09,22,3,353.28,49
2262,2023-12-06,26,10,40.9,32
2263,2023-02-22,5,10,204.01,10
2264,2023-06-20,2,1,915.69,85
2265,2022-06-05,12,5,925.09,67
2266,2023-02-04,54,6,446.13,85
2267,2021-06-07,20,7,602.23,42
2268,2021-11-06,54,2,635.28,33
2269,2021-01-03,86,6,91.71,67
2270,2023-07-15,35,2,262.06,63
2271,2021-02-18,62,1,183.29,72
2272,2023-05-05,31,5,788.58,41
2273,2022-01-01,19,8,105.43,85
2274,2021-06-05,61,3,744.15,90
2275,2023-10-31,44,8,668.47,16
2276,2021-02-21,74,3,242.3,64
2277,2023-09-26,15,3,949.39,8
2278,2021-03-11,19,9,813.37,83
2279,2021-11-07,50,7,649.55,34
2280,2023-10-24,75,1,247.7,23
2281,2023-09-26,43,1,598.28,90
2282,2022-05-26,50,10,95.37,81
2283,2023-07-31,95,7,822.61,98
2284,2021-05-25,50,5,575.25,77
2285,2021-03-17,70,7,71.36,53
2286,2023-12-07,56,10,246.63,39
2287,2021-04-16,28,8,39.47,94
2288,2022-08-10,73,2,776.23,11
2289,2023-06-28,82,8,878.87,17
2290,2022-10-18,1,6,194.31,58
2291,2022-07-02,39,9,922.66,78
2292,2023-06-22,90,9,507.3,9
2293,2021-10-20,71,2,615.48,25
2294,2023-06-15,84,3,215.85,13
2295,2022-02-28,58,4,798.95,75
2296,2021-05-08,91,3,927.46,16
2297,2023-12-16,2,9,143.26,16
2298,2021-01-18,86,10,949.51,60
2299,2022-08-06,81,4,800.21,40
2300,2021-12-06,84,7,108.99,59
2301,2021-02-07,47,1,339.4,23
2302,2021-08-01,19,10,227.28,73
2303,2021-11-21,42,8,600.86,71
2304,2023-07-08,79,10,26.06,60
2305,2021-04-09,51,10,809.3,69
2306,2023-01-09,24,2,860.02,68
2307,2022-06-14,50,6,364.17,85
2308,2023-03-26,15,8,987.53,67
2309,2023-11-01,100,5,867.94,14
2310,2023-05-27,45,8,382.01,28
2311,2023-02-22,85,8,794.37,1
2312,2022-09-03,44,1,871.84,46
2313,2023-05-28,76,6,197.55,80
2314,2023-06-02,55,4,230.63,49
2315,2023-07-24,21,9,108.86,61
2316,2021-03-30,60,4,307.31,49
2317,2022-03-24,59,7,655.85,98
2318,2022-01-29,8,7,239.88,78
2319,2023-08-28,42,10,228.27,79
2320,2023-02-10,26,7,124.12,48
2321,2022-03-01,94,2,851.48,63
2322,2023-10-05,99,7,144.41,81
2323,2022-04-25,58,7,214.07,22
2324,2021-12-29,94,5,92.74,30
2325,2022-11-26,34,1,853.6,60
2326,2022-10-07,39,10,919.32,41
2327,2022-01-23,16,4,854.8,7
2328,2023-09-16,34,1,809.56,41
2329,2021-06-14,20,8,890.32,24
2330,2022-09-23,41,7,133.28,2
2331,2023-08-17,30,5,295.37,24
2332,2021-12-26,47,5,317.67,51
2333,2022-02-18,80,1,289.6,52
2334,2021-06-21,66,7,731.75,75
2335,2023-08-09,58,6,182.39,22
2336,2022-06-27,8,9,922.44,10
2337,2023-02-06,21,3,581.6,25
2338,2022-09-29,34,1,953.65,14
2339,2021-01-27,12,10,58.49,60
2340,2022-06-15,61,10,377.76,22
2341,2021-10-31,24,8,536.29,33
2342,2023-11-04,69,9,40.37,89
2343,2023-08-15,97,4,885.02,38
2344,2023-06-06,86,2,651.66,100
2345,2021-12-24,88,4,51.82,64
2346,2023-01-26,12,8,955.31,96
2347,2023-04-28,29,8,11.24,21
2348,2021-08-31,46,7,439.57,37
2349,2021-01-08,56,7,135.46,46
2350,2021-03-30,6,4,226.06,12
2351,2023-08-13,35,6,819.79,24
2352,2023-05-16,1,4,715.63,22
2353,2021-03-04,48,2,646.07,51
2354,2023-11-03,25,5,700.62,8
2355,2022-11-24,29,6,667.55,86
2356,2021-09-05,5,8,568.0,44
2357,2023-09-17,23,9,352.14,78
2358,2023-01-15,66,5,985.59,82
2359,2022-03-15,18,4,839.98,62
2360,2022-01-19,87,5,914.85,67
2361,2021-02-06,47,8,258.71,5
2362,2022-10-30,40,8,40.34,80
2363,2022-04-14,92,2,303.53,46
2364,2022-05-24,16,2,337.23,21
2365,2022-11-25,30,5,972.83,97
2366,2021-03-20,13,7,313.3,62
2367,2021-09-08,11,8,977.28,2
2368,2021-05-17,60,9,47.57,98
2369,2021-02-12,5,9,156.51,61
2370,2023-06-22,15,10,864.83,31
2371,2022-12-22,65,9,863.48,81
2372,2022-10-01,41,8,301.35,47
2373,2021-09-07,78,2,774.44,14
2374,2022-01-08,65,3,939.17,96
2375,2021-06-24,37,9,310.65,8
2376,2023-11-14,69,3,469.67,66
2377,2021-07-21,43,8,558.49,25
2378,2022-04-13,14,4,669.53,19
2379,2021-03-13,4,5,408.64,27
2380,2021-04-07,5,7,312.28,38
2381,2023-04-29,89,5,475.64,92
2382,2021-02-15,32,7,715.31,95
2383,2023-11-02,54,9,416.3,45
2384,2022-12-18,67,3,186.81,84
2385,2021-08-29,30,6,422.6,6
2386,2023-11-04,2,8,185.16,57
2387,2022-04-08,28,1,708.23,42
2388,2023-10-27,54,2,328.65,95
2389,2021-12-20,53,4,500.23,43
2390,2022-09-08,54,1,418.29,51
2391,2023-09-30,49,8,431.4,74
2392,2022-02-16,17,7,788.95,37
2393,2023-07-03,97,4,47.71,43
2394,2022-12-25,80,6,579.37,64
2395,2022-09-09,92,9,49.55,94
2396,2021-12-17,89,6,564.99,47
2397,2023-07-21,85,3,546.1,77
2398,2022-09-27,90,5,418.15,98
2399,2021-04-19,37,3,274.86,34
2400,2022-01-27,61,9,531.23,45
2401,2022-04-08,77,5,953.59,8
2402,2023-02-11,92,2,512.72,47
2403,2022-12-12,50,2,809.75,42
2404,2021-04-03,62,5,214.2,13
2405,2021-07-01,72,6,844.3,54
2406,2022-05-24,44,2,241.46,51
2407,2021-06-04,52,3,172.34,12
2408,2023-12-15,23,4,768.38,15
2409,2023-01-10,67,4,100.32,85
2410,2022-09-21,22,6,192.47,1
2411,2022-11-05,76,8,836.72,7
2412,2023-04-29,76,8,846.03,76
2413,2021-09-18,54,1,51.34,95
2414,2022-07-03,7,1,543.96,55
2415,2022-06-06,59,10,370.35,77
2416,2022-01-11,30,7,11.54,11
2417,2022-05-02,100,10,818.36,76
2418,2021-05-25,79,3,344.73,16
2419,2021-10-07,19,4,267.17,42
2420,2022-11-07,19,1,603.94,64
2421,2023-04-18,99,3,457.35,98
2422,2021-12-10,77,2,730.7,9
2423,2021-08-01,2,10,566.12,57
2424,2022-09-23,2,1,393.4,28
2425,2023-10-15,35,4,527.5,87
2426,2022-12-07,67,6,732.57,36
2427,2023-11-18,27,8,16.23,5
2428,2023-11-30,57,2,769.39,67
2429,2023-08-25,58,4,730.63,76
2430,2022-09-13,15,7,205.49,37
2431,2022-09-21,43,4,744.43,70
2432,2022-12-08,27,7,454.87,25
2433,2022-07-10,19,8,674.44,41
2434,2022-02-16,58,4,843.41,7
2435,2023-11-30,69,3,71.45,48
2436,2023-02-01,32,3,807.74,10
2437,2021-02-07,45,7,963.53,2
2438,2021-07-23,82,4,617.01,53
2439,2021-02-12,65,1,721.84,66
2440,2021-11-13,64,8,367.28,26
2441,2022-02-24,59,2,617.2,1
2442,2023-08-15,73,9,83.38,47
2443,2023-11-15,99,9,288.28,85
2444,2022-10-26,32,5,837.56,72
2445,2023-12-11,1,7,667.19,5
2446,2021-02-12,37,7,197.2,24
2447,2022-05-01,77,4,999.34,22
2448,2021-06-28,55,3,716.7,74
2449,2023-10-10,52,6,552.38,8
2450,2021-09-23,53,4,444.91,19
2451,2022-03-22,65,9,989.18,87
2452,2022-11-18,17,5,31.45,1
2453,2022-12-21,32,5,77.63,74
2454,2022-03-14,80,10,805.02,5
2455,2022-02-23,67,4,909.25,22
2456,2021-10-31,12,6,643.05,7
2457,2021-04-17,70,1,896.14,41
2458,2021-10-13,12,7,240.1,93
2459,2021-11-23,81,2,884.13,17
2460,2023-11-01,36,10,594.66,54
2461,2021-03-02,54,10,847.21,29
2462,2022-04-24,3,1,964.05,16
2463,2023-03-23,16,9,526.19,7
2464,2022-05-07,19,7,557.13,21
2465,2021-04-03,53,4,143.44,37
2466,2023-06-18,85,3,960.79,98
2467,2021-10-26,48,9,554.61,35
2468,2023-02-15,10,10,565.95,37
2469,2022-09-04,51,4,844.99,56
2470,2023-05-15,82,5,767.41,40
2471,2023-01-09,42,4,789.07,95
2472,2022-08-10,17,2,217.26,99
2473,2022-02-18,83,2,84.82,42
2474,2023-11-13,65,10,132.78,40
2475,2023-02-18,42,5,500.51,11
2476,2023-04-07,94,5,262.94,94
2477,2023-02-24,90,2,702.08,36
2478,2022-08-06,49,9,647.45,83
2479,2022-07-30,82,6,116.16,51
2480,2022-04-24,9,4,745.41,81
2481,2021-03-24,97,1,82.3,46
2482,2021-02-20,30,3,359.37,46
2483,2023-10-29,35,10,902.83,98
2484,2023-01-11,55,1,278.59,33
2485,2023-04-06,7,6,344.82,77
2486,2021-10-12,61,2,710.06,44
2487,2023-10-24,94,10,409.41,41
2488,2022-01-26,84,8,273.92,22
2489,2023-11-17,62,8,835.61,27
2490,2023-06-23,70,8,901.33,25
2491,2023-01-30,1,7,668.82,65
2492,2023-04-19,67,5,532.85,48
2493,2021-04-07,45,1,82.39,22
2494,2022-05-15,56,2,723.72,83
2495,2021-03-19,25,10,225.91,39
2496,2022-12-21,65,9,40.54,92
2497,2021-07-20,100,6,648.79,67
2498,2023-09-05,21,5,467.3,82
2499,2022-08-03,11,7,910.87,54
2500,2023-03-09,47,3,358.25,41
2501,2021-01-27,84,2,260.86,94
2502,2021-01-12,20,2,564.58,100
2503,2023-05-31,51,8,144.89,30
2504,2023-07-07,80,3,440.72,65
2505,2023-09-04,98,7,103.62,2
2506,2021-02-02,27,7,649.6,52
2507,2022-04-16,1,5,965.12,96
2508,2023-02-25,83,3,472.8,45
2509,2022-08-25,39,4,471.23,11
2510,2023-02-27,47,5,568.39,84
2511,2023-05-07,19,9,85.96,13
2512,2022-10-28,83,2,292.82,74
2513,2023-02-08,90,5,421.24,53
2514,2023-04-16,89,9,73.83,11
2515,2021-10-25,25,2,486.47,74
2516,2023-10-24,67,6,421.92,2
2517,2022-02-01,98,1,116.56,18
2518,2021-07-26,3,9,496.77,77
2519,2021-10-13,6,1,366.86,83
2520,2022-06-21,75,6,571.0,44
2521,2022-08-29,1,5,33.68,62
2522,2023-01-30,24,2,790.88,3
2523,2023-12-16,40,2,827.37,16
2524,2023-02-06,91,1,631.11,48
2525,2022-05-02,34,10,532.14,59
2526,2021-05-28,93,10,909.95,37
2527,2022-04-14,18,4,631.85,47
2528,2022-04-04,81,2,635.79,95
2529,2021-10-28,59,4,657.58,22
2530,2022-05-01,50,9,445.48,2
2531,2021-04-22,79,10,838.41,25
